req/minp,wamp_% Processor Time,wamp_% User Time,wamp_% Privileged Time,wamp_Virtual Bytes Peak,wamp_Virtual Bytes,wamp_Page Faults/sec,wamp_Working Set Peak,wamp_Working Set,wamp_Page File Bytes Peak,wamp_Page File Bytes,wamp_Private Bytes,wamp_Thread Count,wamp_Priority Base,wamp_ID Process,wamp_Creating Process ID,wamp_Pool Paged Bytes,wamp_Pool Nonpaged Bytes,wamp_Handle Count,wamp_IO Read Operations/sec,wamp_IO Write Operations/sec,wamp_IO Data Operations/sec,wamp_IO Other Operations/sec,wamp_IO Read Bytes/sec,wamp_IO Write Bytes/sec,wamp_IO Data Bytes/sec,wamp_IO Other Bytes/sec,wamp_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
1040,1.638065523,0.936037441,0.702028081,256614400,255827968,57.55328167,87580672,87561557.33,127438848,127434069.3,127434069.3,69,8,5080,5276,242672,137930,517,0,17.43432742,17.43432742,1029.70871,0,3375.025766,3375.025766,27087.64439,77518165.33,2.262090483,1.456058242,0.806032241,836837376,793845760,0.06667052,648007680,368700074.7,687349760,675682986.7,675682986.7,73,8,4376,620,215152,63776,5146.333333,1797.451933,9.167185577,1806.619119,253.981062,927128.634,139902.866,1067031.5,7538.42752,360188586.7
1039,1.872074883,1.196047842,0.676027041,256614400,255827968,53.90298559,87601834.67,87582037.33,127447722.7,127440213.3,127440213.3,69,8,5080,5276,234608,113771.3333,501,0,16.98426967,16.98426967,989.6712812,0,3297.864627,3297.864627,26098.35543,77538645.33,1.508060322,1.118044722,0.390015601,836837376,793845760,0.083337967,648007680,368698026.7,687349760,675680938.7,675680938.7,73,8,4376,620,215152,63776,5147.666667,1483.534558,24.65140407,1508.185962,232.7465997,733382.6197,661806.7714,1395189.391,6283.891507,360186538.7
1145,1.768070723,1.144045762,0.624024961,256614400,255827968,63.10359822,87617536,87596373.33,127459328,127454549.3,127454549.3,69,8,5080,5276,238832,125964,507,0,19.31776821,19.31776821,1140.231678,0,3775.531949,3775.531949,29965.77515,77552981.33,1.846073843,1.248049922,0.598023921,836837376,793845760,0,648007680,368701440,687349760,675684352,675684352,73,8,4376,620,215152,63776,5149,2027.84868,7.467095437,2035.315776,289.8831452,1019777.338,94010.80713,1113788.145,8527.751826,360189952
799,1.430057202,0.988039522,0.442017681,256614400,255827968,41.90239682,87625728,87601152,127463424,127459328,127459328,69,8,5080,5276,234640,113685.3333,500.3333333,0,13.11741661,13.11741661,781.1446779,0,2568.630183,2568.630183,20679.29942,77557760,1.534061363,1.092043682,0.442017681,836837376,793845760,0.066670428,648007680,368701440,687349760,675684352,675684352,73,8,4376,620,215152,64104,5149.333333,1369.861328,25.96814674,1395.829475,203.5449225,686393.12,702618.7781,1389011.898,5793.129847,360189952
1401,2.782111285,1.794071763,0.988039522,256614400,255609514.7,77.18775462,87625728,87590912,127463424,127438848,127438848,68.16666667,8,5080,5276,235760,115846.6667,498.1666667,0,23.73469291,23.73469291,1401.080258,0,4646.016141,4646.016141,36792.34094,77544106.67,1.872074883,1.404056162,0.468018721,836837376,793845760,0.083337947,648007680,368701440,687349760,675684352,675684352,73,8,4376,620,215152,63776,5149,2233.409647,9.783891558,2243.193539,310.0175319,1145385.349,165001.464,1310386.813,9385.497454,360189952
993,1.533858862,1.013959561,0.519899301,256614400,255565824,55.91958971,87625728,87588864,127463424,127434752,127434752,68,8,5080,5276,234960,113360,498,0,16.99581922,16.99581922,1017.8685,0,3319.660532,3319.660532,26877.41446,77541376,2.053677163,1.507736322,0.545940841,836837376,793845760,0.066670507,648007680,368701440,687349760,675684352,675684352,73,8,4376,620,215152,63776,5149,1810.204014,8.832072918,1819.036087,268.672797,917644.3405,141020.4419,1058664.782,7624.318047,360189952
1162,2.210088403,1.456058242,0.754030161,256614400,255565824,61.47020536,87625728,87588864,127463424,127434752,127434752,68,8,5080,5276,232880,105858.6667,491.6666667,0,19.16777125,19.16777125,1121.46459,0,3735.715434,3735.715434,29440.26249,77541376,2.106084243,1.508060322,0.598023921,836837376,793845760,0.066670248,648007680,368699392,687349760,675682304,675682304,73,8,4376,620,215152,63776,5149.333333,1901.057091,24.08471765,1925.141808,274.7654666,947676.4704,636331.4687,1584007.939,8006.651002,360187904
1107,1.794071763,1.144045762,0.650026001,256614400,255565824,60.17011535,87625728,87588864,127463424,127434752,127434752,68,8,5080,5276,234192,110223.3333,496.5,0,18.40105458,18.40105458,1095.479444,0,3605.24001,3605.24001,28889.33882,77541376,1.976079043,1.352054082,0.624024961,836837376,793670997.3,0.266682081,648007680,368727381.3,687349760,675676160,675676160,72.83333333,8,4376,620,215152,63736,5149.666667,1837.138008,7.933784701,1845.071792,265.0984358,925068.6642,116409.8074,1041478.472,7736.974192,360215893.3
1198,2.756110245,1.482059282,1.274050962,256614400,255565824,63.87028111,87625728,87591594.67,127463424,127437482.7,127437482.7,68,8,5080,5276,233264,106845.3333,494.6666667,0,19.80112067,19.80112067,1160.349014,0,3810.532365,3810.532365,30466.90801,77544106.67,1.638065522,1.066042642,0.572022881,836837376,793845760,0.15000837,648007680,368757418.7,687349760,675681621.3,675681621.3,73,8,4376,620,215152,63776,5150.666667,1602.791081,25.36815849,1628.15924,232.5299001,821118.8472,676852.752,1497971.599,6744.049926,360245930.7
1193,1.924076963,1.144045762,0.780031201,256614400,255565824,64.57034004,87625728,87601152,127463424,127447040,127447040,68,8,5080,5276,238448,124138,508,0,19.73445597,19.73445597,1183.817347,0,3887.187809,3887.187809,31242.44406,77553664,2.340093604,1.534061362,0.806032241,836837376,793845760,0.083337991,648007680,368767658.7,687349760,675685034.7,675685034.7,73,8,4376,620,215152,63776,5152.666667,2243.777029,8.200464777,2251.977493,323.4016399,1143739.044,106014.719,1249753.763,9466.602594,360256170.7
710,0.962038481,0.676027041,0.286011441,215754752,214900736,90.92204573,69092010.67,69074944,96909312,96897706.67,96897706.67,68.33333333,8,5424,5276,214309.3333,96674.66667,428.3333333,0,10.81728355,10.81728355,628.9524886,0,2075.001543,2075.001543,16507.55665,59013120,1.846073843,1.430057202,0.41601664,836837376,787554304,0.133340713,648007680,368432469.3,687349760,673979733.3,673979733.3,67,8,4376,620,213584,57520,5134.166667,1432.549068,19.08442195,1451.63349,226.0296793,672129.2751,476699.158,1148828.433,6066.082271,359920981.3
1373,2.574102964,1.924076963,0.650026001,217251840,217227264,195.0776602,68629162.67,68616192,95358976,95356245.33,95356245.33,69,8,6112,5276,215344,107277.3333,429.6666667,0,21.98457619,21.98457619,1314.807612,0,4242.706476,4242.706476,34511.76624,58523648,2.262090484,1.794071763,0.46801872,836837376,778117120,5.166966018,648007680,367868586.7,687349760,671399936,671399936,58,8,4376,620,211792,49856,5108,2055.799629,13.484111,2069.28374,285.2661456,1044211.183,289531.4923,1333742.675,8644.355713,359357098.7
1059,2.366094644,1.456058242,0.910036402,217251840,217227264,58.88669803,69083136,69065386.67,96592554.67,96587776,96587776,69,8,6112,5276,214608,105621.3333,430.8333333,0,17.81768517,17.81768517,1039.009378,0,3467.531571,3467.531571,27212.25505,58972842.67,2.080165975,1.534103255,0.546062721,836837376,778117120,0.100031655,648007680,367895210.7,687349760,671393109.3,671393109.3,58,8,4376,620,211792,49856,5108.833333,1742.191715,11.31276957,1753.504484,256.6787629,866064.3533,226043.1848,1092107.538,7350.586843,359383722.7
1316,2.286795522,1.481208781,0.805586741,239835818.7,239815338.7,124.9660792,78198101.33,78180352,111870634.7,111865856,111865856,69,8,6112,5276,224144,112530.6667,465.1666667,0,21.47817289,21.47817289,1276.325371,0,4129.354903,4129.354903,33632.19182,68116480,1.845709343,1.299768502,0.545940841,836837376,784408576,3.250177202,648007680,368286378.7,687349760,673103872,673103872,64,8,4376,620,213136,55424,5127.833333,2010.234234,23.36530624,2033.59954,298.3259585,1032264.189,604282.6498,1636546.839,8467.945903,359774890.7
1053,2.132085283,1.430057202,0.702028081,251129856,251109376,58.82001733,82941269.33,82923520,120059221.3,120053760,120053760,69,8,6112,5276,233008,129244,495,0,17.86768443,17.86768443,1060.877103,0,3522.867355,3522.867355,27896.80595,72867840,1.794071763,1.404056162,0.390015601,836837376,790525269.3,0.083337969,648007680,368680277.3,687349760,674813952,674813952,69.83333333,8,4376,620,214480,61293.33333,5145.666667,1883.091123,8.283807554,1891.37493,273.5489843,963582.2627,113685.6322,1077267.895,7932.38734,360168789.3
987,1.976079043,1.482059282,0.494019761,251131221.3,251109376,51.78624254,83021141.33,83000661.33,120096085.3,120090624,120090624,69,8,6112,5276,226064,108236.6667,482.1666667,0,16.26758096,16.26758096,963.1374321,0,3186.128978,3186.128978,25458.34649,72944981.33,1.482059282,0.936037441,0.546021841,836837376,790700032,0.083337942,648007680,368688469.3,687349760,674820096,674820096,70,8,4376,620,214480,60992,5145.666667,1379.378592,28.33496577,1407.713557,190.4108557,672723.4514,786169.8779,1458893.329,5815.931359,360176981.3
1138,1.690067603,1.144045762,0.546021841,195971072,195950592,53.46976,57112576,57101653.33,77968042.67,77965312,77965312,69,8,3745.333333,5276,202065.3333,83801.33333,383.8333333,0,15.41755864,15.41755864,909.8526494,0,3032.858842,3032.858842,23885.53222,46978389.33,2.678107124,1.950078003,0.728029121,836837376,781088085.3,3.083510781,648007680,368155306.7,687349760,672217770.7,672217770.7,60.83333333,8,4376,620,210560,46752,5110.333333,2259.778711,7.367085687,2267.145796,328.035348,1119348.312,70847.7563,1190196.068,9536.676526,359643818.7
884,1.508060322,1.066042642,0.442017681,184941226.7,184918016,49.96950247,52234240,52214442.67,70122154.67,70118058.67,70118058.67,69,8,3272,5276,196688,76988.66667,361.8333333,0,15.45087672,15.45087672,901.7511697,0,3047.52286,3047.52286,23754.84791,42125312,2.132085283,1.404056162,0.728029121,836837376,779165696,4.366913305,648007680,368063146.7,687349760,671695530.7,671695530.7,59,8,4376,620,209776,43904,5104.333333,1733.598875,9.400535829,1742.999411,262.4816327,860628.5327,220402.011,1081030.544,7304.21658,359551658.7
1389,2.938117525,1.690067603,1.248049922,257421312,257400832,220.4456101,87810048,87798442.67,127720789.3,127718741.3,127718741.3,69,8,3272,5276,242736,134840,516.3333333,0,21.88459827,21.88459827,1327.360004,0,4191.242283,4191.242283,34954.91946,77705898.67,2.132085283,1.430057202,0.702028081,836837376,792272896,3.800214859,648007680,368836608,687349760,675255637.3,675255637.3,71.5,8,4376,620,214442.6667,61237.33333,5150.333333,2118.103569,23.15132846,2141.254897,289.0330761,1077069.104,609260.5607,1686329.665,8907.572395,360325120
1008,1.846073843,1.222048882,0.624024961,257424042.7,257400832,56.08652722,88644949.33,88615594.67,129582421.3,129578325.3,129578325.3,69,8,3272,5276,242448,134484.6667,516,0,17.03430356,17.03430356,1023.308267,0,3394.593401,3394.593401,26990.05339,78557184,1.794071763,1.326053042,0.468018721,836837376,794894336,0.066670675,648007680,368996352,687349760,675966976,675966976,74,8,4376,620,215376,64704,5161,1750.333604,8.683829573,1759.017433,259.9148971,897319.646,130686.9276,1028006.574,7381.02285,360484864
1249,1.975026042,1.455329241,0.5196968,257425408,257400832,66.12419934,88677034.67,88660650.67,129585152,129581056,129581056,69,8,3272,5276,236688,115943.3333,502.3333333,0,20.65872614,20.65872614,1210.822614,0,3968.151855,3968.151855,31882.19005,78609066.67,1.975755043,1.559778902,0.415976141,836837376,794894336,0.083338054,648007680,368994304,687349760,675963562.7,675963562.7,74,8,4376,620,215376,64704,5161,1899.536139,25.36794238,1924.904081,270.6632263,958661.808,660220.6711,1618882.479,7984.070571,360482816
1067,2.288091524,1.690067603,0.598023921,257425408,257400832,59.120054,88717994.67,88698880,129588565.3,129581056,129581056,69,8,3272,5276,241200,130036.6667,512,0,18.03436667,18.03436667,1070.061288,0,3544.1697,3544.1697,28109.12652,78650026.67,2.106084243,1.586063442,0.520020801,836837376,794719573.3,0.083338116,648007680,368996352,687349760,675958784,675958784,73.83333333,8,4376,620,215376,64664,5161.833333,1878.260645,7.833794014,1886.094439,279.5998084,945722.1352,104308.9164,1050031.052,7922.199982,360484864
901,2.288091524,1.456058242,0.832033281,257425408,257400832,46.51926912,88720725.33,88699562.67,129589248,129581056,129581056,69,8,3272,5276,235792,113146,500.5,0,14.58415086,14.58415086,873.0988638,0,2827.625276,2827.625276,23114.59364,78652074.67,1.300052002,0.858034321,0.442017681,836837376,794894336,0.100005687,648007680,369005909.3,687349760,675962880,675962880,74,8,4376,620,215376,64874.66667,5163.166667,1165.282842,25.96814476,1191.250987,177.6600497,585100.2769,708819.8529,1293920.13,4920.279332,360494421.3
1230,2.340093604,1.768070723,0.572022881,257425408,257138688,67.98724929,88727552,88696832,129589248,129556480,129556480,68,8,3272,5276,239280,123450.6667,506,0,20.88453635,20.88453635,1237.054572,0,4147.305546,4147.305546,32519.27252,78645248,2.522100884,1.846073843,0.676027041,836837376,794894336,0.083338184,648007680,369008640,687349760,675962880,675962880,74,8,4376,620,215376,64704,5164,2347.716976,7.150408326,2354.867384,348.0031366,1193175.025,68014.57533,1261189.601,9893.096481,360497152
1020,2.080083203,1.430057202,0.650026001,257425408,257138688,57.21991893,88727552,88698880,129589248,129556480,129556480,68,8,3272,5276,236944,117614.6667,502.8333333,0,17.85101471,17.85101471,1060.426926,0,3555.135394,3555.135394,28070.79506,78647296,2.184087363,1.560062402,0.624024961,836837376,794894336,0.066670366,648007680,369008640,687349760,675962880,675962880,74,8,4376,620,215376,64704,5164.666667,1751.482869,8.767163991,1760.250034,257.8313052,890776.7875,138743.6385,1029520.426,7385.953114,360497152
1213,2.080083203,1.456058242,0.624024961,257425408,257138688,63.02026192,88727552,88702976,129589248,129556480,129556480,68,8,3272,5276,238672,121516.6667,505.6666667,0,19.3344367,19.3344367,1131.781238,0,3681.8601,3681.8601,29613.45617,78651392,1.404056162,0.962038482,0.442017681,836837376,794894336,0.083338028,648007680,369008640,687349760,675962880,675962880,74,8,4376,620,215376,64704,5165,1859.655619,23.58468859,1883.240308,280.4659493,918548.6611,623923.4885,1542472.15,7829.444737,360497152
1054,1.976079043,1.586063442,0.3900156,257425408,257138688,58.08665509,88727552,88702976,129589248,129556480,129556480,68,8,3272,5276,240432,127208,510,0,17.76768274,17.76768274,1055.89371,0,3488.266167,3488.266167,27801.12299,78651392,1.690067603,1.300052002,0.390015601,836837376,794894336,0,648007680,369008640,687349760,675962880,675962880,74,8,4376,620,215376,64704,5166.833333,1765.667847,7.717109677,1773.384956,263.9151225,898218.1329,106415.4633,1004633.596,7441.159725,360497152
1073,2.106084243,1.404056162,0.702028081,257425408,257138688,56.86983214,88727552,88702976,129589248,129556480,129556480,68,8,3272,5276,235120,112308,500.6666667,0,17.85099592,17.85099592,1045.124906,0,3451.959396,3451.959396,27506.1163,78651392,1.846073843,1.508060322,0.33801352,836837376,794894336,0.083337903,648007680,369012736,687349760,675966976,675966976,74,8,4376,620,215376,64704,5167.666667,1635.85827,25.65147453,1661.509744,246.5138193,841294.5333,678861.4438,1520155.977,6892.052633,360501248
1158,2.209318902,1.351689582,0.857629321,257425408,257138688,62.57014911,88727552,88702976,129589248,129556480,129556480,68,8,3272,5276,237328,117157.3333,503.1666667,0,19.16264548,19.16264548,1130.958785,0,3742.375,3742.375,29705.89884,78651392,1.611740482,1.169763301,0.441977181,836837376,794894336,0.083338177,648007680,369012736,687349760,675966976,675966976,74,8,4376,620,215376,64704,5168.333333,1969.17766,7.598181162,1976.775841,281.2922826,999567.9092,96188.96947,1095756.879,8292.312794,360501248
819,1.404056162,1.014040562,0.390015601,257425408,257138688,41.83567939,88727552,88702976,129589248,129556480,129556480,68,8,3272,5276,234320,107676.6667,496.5,0,13.51742592,13.51742592,773.7600735,0,2620.597146,2620.597146,20359.32542,78651392,1.716068643,1.300052002,0.416016641,836837376,794719573.3,0.083338122,648007680,369010005.3,687349760,675959466.7,675959466.7,73.83333333,8,4376,620,215376,64664,5170.666667,1447.548929,26.33476115,1473.88369,222.7959897,741738.9098,717537.4023,1459276.312,6112.080663,360498517.3
1501,2.912116485,1.846073843,1.066042642,257425408,257138688,83.6880511,88727552,88705706.67,129589248,129556480,129556480,68,8,3272,5276,241584,130842.6667,516,0,25.20142062,25.20142062,1518.168921,0,4892.125766,4892.125766,39930.95114,78654122.67,2.834113364,2.288091524,0.546021841,836837376,794894336,0.150008582,648007680,369026389.3,687349760,676123306.7,676123306.7,74,8,4376,620,215376,64704,5172.833333,2380.036988,10.40059439,2390.437583,337.9527696,1200819.615,171742.4737,1372562.089,10000.10886,360514901.3
954,1.742069683,1.274050962,0.46801872,257425408,257138688,52.86969102,88728917.33,88710485.33,129589248,129559893.3,129559893.3,68,8,3272,5276,240464,128384,516,0,16.03425053,16.03425053,967.5386752,0,3161.997454,3161.997454,25552.44486,78658901.33,2.184087363,1.872074883,0.31201248,836837376,794894336,0.083337942,648007680,369031168,687349760,676157440,676157440,74,8,4376,620,215376,64704,5173.666667,1701.14647,11.53398175,1712.680452,250.5808672,880852.9714,227367.4567,1108220.428,7161.206114,360519680
1269,1.872074883,1.118044722,0.754030161,260567722.7,260459178.7,84.45493225,91634346.67,91617280,134306474.7,134296234.7,134296234.7,68.66666667,8,3272,5276,241072,122680,519.1666667,0,20.81788527,20.81788527,1219.038126,0,3976.766384,3976.766384,32039.22838,81565696,2.210088404,1.716068643,0.494019761,836837376,796467200,0.850047431,648007680,369129472,687349760,676583424,676583424,75.5,8,4376,620,215712,66096,5179.833333,1966.979316,23.65134232,1990.630658,280.2660245,1000284.6,614977.4952,1615262.095,8271.407046,360617984
1048,2.054082163,1.274050962,0.780031201,262139904,262119424,57.46992518,93155328,93134848,136744960,136740864,136740864,69,8,3272,5276,246768,138890.6667,537,0,17.50099228,17.50099228,1049.976175,0,3458.379414,3458.379414,27682.50211,83083264,1.923441651,1.325700091,0.59774156,836837376,798040064,0.08333807,648007680,369225728,687349760,677007360,677007360,77,8,4376,620,216048,67488,5185.333333,1810.836304,8.083793382,1818.920097,259.5814268,907523.0763,108168.7934,1015691.87,7632.100657,360714240
965,1.872074883,1.352054082,0.520020801,262139904,262119424,50.76954732,93155328,93134848,136747690.7,136740864,136740864,69,8,3272,5276,239216,116610,522.3333333,0,16.05091119,16.05091119,931.1528452,0,3134.194595,3134.194595,24514.04128,83083264,1.794071763,1.248049922,0.546021841,836837376,798040064,0.016667601,648007680,369227776,687349760,677007360,677007360,77,8,4376,620,216048,67658.66667,5186.166667,1410.297404,25.50148225,1435.798886,204.0450004,702116.7796,690572.1238,1392688.903,5950.273935,360716288
1151,2.105096009,1.481353444,0.623742565,262139904,262120789.3,63.83698008,93156693.33,93136896,136749056,136740864,136740864,69,8,3272,5276,238706.6667,112977.3333,516.3333333,0,19.53444935,19.53444935,1163.549781,0,3856.086954,3856.086954,30620.29852,83085312,1.664066563,1.144045762,0.520020801,836837376,798040064,0.083337859,648007680,369233920,687349760,677011456,677011456,77,8,4376,620,216048,67488,5187,2125.453684,7.083736092,2132.53742,312.9177169,1078626.751,74739.21058,1153365.962,8949.173411,360722432
881,1.741543182,1.065678141,0.675865041,262139904,262119424,49.80265099,93159424,93138944,136749056,136740864,136740864,69,8,3272,5276,236624,108235.3333,512.6666667,0,15.49571579,15.49571579,918.1074022,0,3066.873851,3066.873851,24249.50627,83087360,1.585658442,1.117720721,0.467937721,836837376,798040064,0.333222349,648007680,369264640,687349760,677011456,677011456,77,8,4376,620,216048,67573.33333,5187,1719.231087,12.23001171,1731.461099,249.6108077,894715.4331,256567.462,1151282.895,7240.912018,360753152
1120,1.820072803,0.910036401,0.910036401,262139904,261944661.3,58.57001862,93159424,93128021.33,136749056,136724480,136724480,68.33333333,8,3272,5276,239472,116384.6667,518,0,17.83435464,17.83435464,1057.143852,0,3453.347914,3453.347914,27718.73696,83076437.33,1.560062402,1.118044722,0.442017681,836837376,797865301.3,0.100005786,648007680,369292629.3,687349760,677006677.3,677006677.3,76.83333333,8,4376,620,216048,67448,5187.666667,1621.108752,22.11793506,1643.226687,249.1641555,821859.9385,585659.2483,1407519.187,6833.654855,360781141.3
1053,1.664066563,1.118044722,0.546021841,262139904,261857280,56.08653698,93159424,93122560,136749056,136716288,136716288,68,8,3272,5276,239472,115658,517,0,17.15097965,17.15097965,1010.357705,0,3346.907848,3346.907848,26562.95037,83070976,1.248049922,0.936037441,0.31201248,836837376,798040064,0.083338023,648007680,369299456,687349760,677011456,677011456,77,8,4376,620,216048,67802.66667,5187.666667,1646.908916,7.067061772,1653.975978,237.6799926,840185.8976,92694.23522,932880.1328,6923.654513,360787968
962,1.898075923,1.014040562,0.884035361,262139904,261857280,52.43634242,93159424,93122560,136749056,136716288,136716288,68,8,3272,5276,240688,121296,522.5,0,16.25093306,16.25093306,953.5047205,0,3094.677827,3094.677827,25068.22201,83070976,1.430057202,1.170046802,0.2600104,836837376,798040064,0.066670518,648007680,369297408,687349760,677009408,677009408,77,8,4376,620,216048,67645.33333,5188,1496.220102,23.10133862,1519.321441,217.9459724,757154.3088,623986.5373,1381140.846,6290.831469,360785920
1075,2.184087364,1.404056162,0.780031201,262139904,261857280,58.82002329,93159424,93122560,136749056,136716288,136716288,68,8,3272,5276,244464,131383.3333,530,0,18.01769495,18.01769495,1054.460201,0,3522.200977,3522.200977,27670.64649,83070976,2.002080083,1.664066563,0.338013521,836837376,798040064,0.066670026,648007680,369293994.7,687349760,677005994.7,677005994.7,77,8,4376,620,216048,67488,5188.833333,1813.070177,6.867059077,1819.937236,264.1484032,928860.7806,85837.74763,1014698.528,7622.501813,360782506.7
731,1.975998043,1.014000062,0.961997982,262139904,261857280,37.71367621,93159424,93122560,136749056,136716288,136716288,68,8,3272,5276,240496,118528,521.3333333,0,11.78156598,11.78156598,697.1077124,0,2265.977371,2265.977371,18379.91624,83070976,1.352054082,1.040041602,0.312012481,836837376,798040064,0.083338067,648007680,369291946.7,687349760,677003946.7,677003946.7,77,8,4376,620,216048,71048,5189.166667,1016.24124,25.61812185,1041.859362,156.2922449,523587.5204,727689.7175,1251277.238,4301.778459,360780458.7
1194,2.418096724,1.690067602,0.728029121,262139904,261857280,64.88702801,93159424,93132800,136749056,136726528,136726528,68,8,3272,5276,247152,139944,537,0,19.86779786,19.86779786,1172.033406,0,3882.037706,3882.037706,30795.70353,83081216,1.846073843,1.170046802,0.676027041,836837376,798040064,0.083337839,648007680,369306282.7,687349760,677008042.7,677008042.7,77,8,4376,620,216048,68000,5189.333333,2056.466994,6.350360111,2062.817354,287.9330307,1036889.291,52423.93444,1089313.225,8637.624726,360794794.7
856,1.846073843,1.352054082,0.494019761,262139904,261857280,49.3194885,93161472,93143040,136749056,136736768,136736768,68,8,3272,5276,243856,130994.6667,533,0,15.33420991,15.33420991,904.5017488,0,3027.589732,3027.589732,23902.66759,83091456,1.664066563,1.300052002,0.36401456,836837376,798040064,0.083337974,648007680,369319936,687349760,677015552,677015552,77,8,4376,620,216048,68000,5190,1588.907278,10.8672927,1599.774571,228.8463698,817489.7614,211666.2436,1029156.005,6692.114962,360808448
1000,1.793788262,1.169803801,0.623984461,262139904,261857280,51.79404431,93164885.33,93147136,136749056,136740864,136740864,68,8,3272,5276,239248,114309.3333,517.1666667,0,15.96521378,15.96521378,940.8519734,0,3090.311257,3090.311257,24728.43141,83095552,1.663702062,1.039798601,0.623903461,836837376,797865301.3,0.200011374,648007680,369318570.7,687349760,677007360,677007360,76.83333333,8,4376,620,216048,67960,5190.166667,1489.448599,21.73219095,1511.18079,218.2654751,754694.0479,583490.0062,1338184.054,6268.335175,360807082.7
1031,2.444097764,1.924076963,0.520020801,262139904,261857280,56.88654942,93171712,93147136,136749056,136740864,136740864,68,8,3272,5276,240624,119708,520,0,17.33431334,17.33431334,1030.1249,0,3406.642547,3406.642547,27107.43238,83095552,1.871791382,1.403894162,0.467897221,836837376,798040064,0.10000565,648007680,369350656,687349760,677008042.7,677008042.7,77,8,4376,620,216048,68000,5191.666667,1801.017692,7.415714421,1808.433406,250.1128402,932474.7833,100142.554,1032617.337,7582.151772,360839168
