req/minp,wamp_% Processor Time,wamp_% User Time,wamp_% Privileged Time,wamp_Virtual Bytes Peak,wamp_Virtual Bytes,wamp_Page Faults/sec,wamp_Working Set Peak,wamp_Working Set,wamp_Page File Bytes Peak,wamp_Page File Bytes,wamp_Private Bytes,wamp_Thread Count,wamp_Priority Base,wamp_Elapsed Time,wamp_ID Process,wamp_Creating Process ID,wamp_Pool Paged Bytes,wamp_Pool Nonpaged Bytes,wamp_Handle Count,wamp_IO Read Operations/sec,wamp_IO Write Operations/sec,wamp_IO Data Operations/sec,wamp_IO Other Operations/sec,wamp_IO Read Bytes/sec,wamp_IO Write Bytes/sec,wamp_IO Data Bytes/sec,wamp_IO Other Bytes/sec,wamp_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
9473,23.63604243,15.012783,8.623259437,134361770.7,134346069.3,641.4531937,33472512,33459541.33,40433664,40430250.67,40430250.67,67.66666667,8,16.1853237,4285.333333,2740,163909.3333,52858.66667,281.6666667,0,178.9242315,178.9242315,10490.31138,0,35009.44137,35009.44137,281481.9993,24128170.67,28.54813918,20.25447081,8.293668365,817971200,766241450.7,54.78390483,582029312,580187477.3,679964672,665789781.3,665789781.3,46.66666667,8,2891.475408,4156,636,140368,34752,1008.666667,5344.306493,19.96715693,5364.27365,3831.590317,130832.6737,192985.127,323817.8007,30365.00514,570574165.3
1195,2.286877468,1.325371294,0.961506174,122415786.7,122090837.3,219.358122,28108800,28101973.33,31550122.67,31546709.33,31546709.33,67.33333333,8,54.83026325,3540.666667,2740,157957.3333,48033.33333,256.8333333,0,14.51001648,14.51001648,912.5428926,0,2854.958913,2854.958913,24485.19016,18916010.67,34.23430135,23.4732099,10.76109145,817971200,764493824,30.07744067,586642773.3,585153877.3,679964672,665316693.3,665316693.3,45,8,2951.480775,4156,636,139994.6667,39498.66667,1023.833333,6020.11113,61.25547122,6081.366602,4218.739802,147462.6481,1409360.058,1556822.706,33813.72694,575540565.3
8360,25.42486213,17.18392241,8.292965024,135508650.7,135482026.7,383.7052947,33389909.33,33365333.33,39204864,39202133.33,39202133.33,69,8,12.04440755,4940,2740,165253.3333,53056,286.3333333,0,109.6982206,109.6982206,6431.48884,28.64796082,21460.87102,21489.51898,173851.044,23395669.33,7.903892588,5.615923682,2.287968907,817971200,761872384,8.416843637,586900138.7,585398272,679964672,664603306.7,664603306.7,42.5,8,3011.476975,4156,636,139061.3333,29738.66667,1017.5,1634.534367,6.15012931,1640.684497,1108.139966,40006.40783,36122.3595,76128.76733,9132.075342,575784960
1583,10.42678488,6.682561499,3.744223384,110228138.7,110010368,129.9069613,23863978.67,23853056,23413418.67,23410005.33,23410005.33,69,8,56.5111302,5236,2740,152293.3333,42008,241,0,21.85177524,21.85177524,1262.208065,0,4238.978213,4238.978213,33042.79214,13886805.33,51.50599917,35.54159946,15.96439971,817971200,762047146.7,25.98542168,588962474.7,588134400,679964672,664647680,664647680,42.66666667,8,3071.479841,4156,636,140293.3333,33562.66667,1034.666667,5376.14378,38.09427295,5414.238053,3704.392577,131693.9295,448037.6911,579731.6206,30060.78836,578521088
15094,5.409046783,3.770860447,1.638186336,135418538.7,135397376,212.3409154,34623488,34608469.33,41369600,41366186.67,41366186.67,69,8,14.89446455,4238,2740,165514.6667,61242.66667,292.1666667,0,20.49827817,20.49827817,1318.450168,10.73107015,4085.48755,4085.48755,36154.66168,24646997.33,9.516781125,6.552574285,2.964206841,817971200,758202368,0.70005827,589778944,588402688,679964672,663597056,663597056,39,8,3131.483541,4156,636,138128,26032,1019,468.8149518,21.11810752,489.9330593,327.035934,11485.1968,367562.2074,379047.4043,2589.33425,578789376
16461,12.19345929,7.513782119,4.679677172,104812544,104800256,85.28385147,21458944,21446656,19873792,19869696,19869696,69,8,71.0397541,4644,2740,150576,40997.33333,233,0,26.25014521,26.25014521,1520.988486,0,5121.469511,5121.469511,39766.10597,11493376,23.90221798,17.0104618,6.891756182,817971200,764144298.7,27.05261376,590729898.7,589768021.3,679964672,665223168,665223168,44.66666667,8,3191.479741,4156,636,140069.3333,36366.66667,1046.666667,2943.726438,33.69627896,2977.422716,1991.68137,72113.72493,659701.96,731815.685,16536.29557,580154709.3
7777,4.781895387,3.794285503,1.143685802,159663445.3,159382869.3,133.4371093,44733781.33,44711936,57652565.33,57650517.33,57650517.33,69,8,39.58495835,4043.333333,2740,176905.3333,65784,329.8333333,0,11.17914112,11.17914112,627.7714822,0,2143.640918,2143.640918,16804.73475,34738176,9.801183921,6.577290659,3.223893262,817971200,758202368,0.916586577,590909440,589888853.3,679964672,663609344,663609344,39,8,3251.484275,4156,636,138128,26032,1029,539.1149216,12.36562681,551.4805485,371.1676449,13215.28794,53400.6334,66615.92134,2977.833657,580275541.3
9053,10.39710409,6.836101003,3.561003082,171242837.3,171199146.7,182.7064607,47853568,47825578.67,63212885.33,63211520,63211520,69,8,4.750095,5075.333333,2740,182800,70266.66667,349.1666667,0,55.1698721,55.1698721,3248.47362,0,10832.86991,10832.86991,88027.56193,37849770.67,42.8818356,31.02333893,11.85849666,817971200,765717162.7,51.67846183,592224256,591494485.3,679964672,665646421.3,665646421.3,46.16666667,8,3311.486308,4156,636,141077.3333,36810.66667,1059.833333,4534.20049,41.49944051,4575.699931,3032.870949,111080.4615,904972.1284,1016052.59,25445.53981,581881173.3
9871,19.19795361,12.30470292,6.893250686,148477269.3,148437674.7,261.7680815,37070848,37043541.33,45658794.67,45657429.33,45657429.33,69,8,9.4385221,5412.666667,2740,172850.6667,58284,304.1666667,0,55.68614632,55.68614632,3241.538968,41.61329392,10947.93072,10989.54401,87422.97004,27082752,67.25726107,48.4601344,18.79712668,817971200,766765738.7,39.25134632,595163818.7,594974037.3,679964672,665970688,665970688,47.16666667,8,3371.486675,4156,636,141936,39688,1086.833333,6584.265628,38.6240555,6622.889683,4374.971922,161335.4316,618660.5773,779996.009,36649.44737,585360725.3
5291,23.81862999,14.63929286,9.179337134,140815701.3,140779520,274.9787128,32593237.33,32565930.67,38355626.67,38354944,38354944,69,8,11.0885551,4150,2740,168560,53352,284.8333333,0,83.77413107,83.77413107,4931.072543,0,16380.16457,16380.16457,133098.8881,22602410.67,41.14158292,30.42729365,10.71428927,817971200,758202368,24.2333883,597174272,596400128,679964672,663606613.3,663606613.3,39,8,3431.483708,4156,636,139696,30848,1076.333333,2686.42029,54.67387313,2741.094163,1813.056008,65821.89323,1355326.318,1421148.211,14987.13261,586786816
1270,7.590136518,4.600733486,2.989403032,146755584,146601301.3,110.7320986,36025002.67,36004522.67,43788288,43786922.67,43786922.67,69,8,7.7634886,3495.333333,2740,171248,56405.33333,295.1666667,0,19.62224834,19.62224834,1142.804101,8.900239852,3828.766094,3828.766094,30741.94888,26030080,60.8856603,45.1833913,15.702269,817971200,758202368,5.482822674,598002346.7,597749077.3,679964672,663609344,663609344,39,8,3491.488241,4156,636,139696,30848,1085.5,3375.63572,31.19711999,3406.83284,2190.006813,82754.61327,337119.4734,419874.0867,18526.15353,588135765.3
16045,7.592382795,5.121842562,2.470540234,109111978.7,108879872,200.6957127,23395669.33,23368362.67,24314538.67,24311808,24311808,57.66666667,8,15.17280345,3124.666667,2740,149637.3333,41896,222.5,0.400405132,15.85213584,16.25254098,918.0936453,2129.804945,3088.145603,5217.950548,23948.81066,14224042.67,46.4129382,34.01033457,12.40260362,817971200,759425706.7,35.90163416,599737685.3,599113045.3,679964672,663953408,663953408,40.16666667,8,3551.488608,4156,636,140032,32160,1098.666667,3089.294528,49.11257584,3138.407104,1990.541687,75722.4815,1158061.57,1233784.051,17071.1423,589499733.3
11932,10.97326424,7.307219945,3.666044293,104812544,104800256,75.22406809,21458944,21446656,19857408,19853312,19853312,69,8,72.52061705,2964,2740,150544,40864,233.8333333,0,23.15227945,23.15227945,1359.239311,0,4528.096194,4528.096194,35660.70879,11481088,37.75001339,26.75226437,10.99774901,817971200,760649045.3,13.86433502,601792512,601015637.3,679964672,664335701.3,664335701.3,41.33333333,8,3611.490641,4156,636,139322.6667,30261.33333,1111.666667,3011.800051,19.80018422,3031.600235,1945.695055,73833.61686,154143.1157,227976.7326,16584.39555,591402325.3
11936,16.58114745,10.78514469,5.796002758,146242901.3,146022400,287.3326783,39372117.33,39348224,48797696,48796330.67,48796330.67,69,8,22.82462315,2931.333333,2740,173296,60358.66667,311.1666667,0,65.65942438,65.65942438,3875.329031,0.166839003,12834.49359,12834.49359,104792.6833,29341013.33,12.48000142,9.46408092,3.015920502,817971200,758202368,0.733425096,601792512,601193813.3,679964672,663674880,663674880,39,8,3671.493508,4156,636,138128,26032,1102,547.6382753,15.93348331,563.5717586,352.0522267,13433.80518,175719.5234,189153.3286,2970.893641,591580501.3
13299,16.54337239,10.63873373,5.904638652,148506624,148470442.7,303.9417848,39234901.33,39207594.67,48878933.33,48876885.33,48876885.33,69,8,7.28931245,4810,2740,174653.3333,59196,310.8333333,0,76.14324501,76.14324501,4490.223617,0,14882.46037,14882.46037,121206.0153,29238613.33,56.9329468,39.90509852,17.02784828,817971200,760124757.3,32.97620043,603400192,602653354.7,679964672,664190976,664190976,40.83333333,8,3731.494708,4156,636,140218.6667,49098.66667,1122.166667,5328.092038,44.50194628,5372.593984,3356.489919,130616.6527,800238.5316,930855.1842,29221.70157,593040042.7
3152,17.95576928,11.71930849,6.236460795,100276224,99961514.67,372.4546693,24804693.33,24770560,29936298.67,29934250.67,29934250.67,46.16666667,6.666666667,10.4152083,4078.666667,2283.333333,128016,38516,204.8333333,1.316025701,57.36976877,58.68579447,3410.968994,3899.434127,11196.25993,15095.69406,91674.90724,17574570.67,62.19545001,43.91710022,18.27834979,817971200,764843349.3,19.064876,605783381.3,605428394.7,679964672,665480533.3,665480533.3,45.33333333,8,3791.492575,4156,636,140965.3333,36266.66667,1141.333333,5094.583299,24.70283704,5119.286136,3184.152813,124954.9456,152308.9241,277263.8697,27749.28464,595815082.7
1710,29.93526815,18.98567997,10.94958818,147105109.3,147071658.7,289.0979313,40823466.67,40798890.67,46852778.67,46851413.33,46851413.33,69,8,7.66265325,3758,2740,174289.3333,60076,312.3333333,0,112.6042631,112.6042631,6611.582573,0,22023.62421,22023.62421,178407.5761,30672896,44.63337765,30.10227741,14.53110024,817971200,762920960,27.03203734,607223808,606769834.7,679964672,664958976,664958976,43.5,8,3851.492108,4156,636,140704,44936,1141.166667,3989.908105,52.4854607,4042.393566,2481.007318,97829.86005,1131955.902,1229785.762,21855.67386,597156522.7
5983,6.164675617,3.485423097,2.679252521,122569386.7,122210986.7,61.72969801,28724565.33,28710229.33,31466154.67,31463424,31463424,69,8,9.05601445,2803.333333,2740,161893.3333,48748,263.1666667,0,12.78811134,12.78811134,735.8430741,0,2496.910264,2473.029745,19213.60805,18743978.67,67.98931077,47.78850019,20.20081058,817971200,760649045.3,11.06682053,608884736,608880640,679964672,664341162.7,664341162.7,41.33333333,8,3911.494141,4156,636,140666.6667,34389.33333,1148.833333,5469.234585,26.11715581,5495.351741,3317.420245,134169.9815,136732.7717,270902.7532,29582.71712,599267328
3325,12.71398768,7.956089786,4.757897896,104812544,104800256,91.88689653,21450069.33,21437781.33,19827370.67,19823274.67,19823274.67,69,8,51.78686905,560,2740,150544,40986.66667,232.8333333,0,28.21780256,28.21780256,1652.527927,0,5513.061014,5513.061014,43381.00947,11468800,26.41797906,17.34335753,9.074621525,817971200,758202368,10.63497987,610788010.7,610198186.7,679964672,663683072,663683072,39,8,3971.498675,4156,636,138538.6667,27293.33333,1140.666667,1862.483958,46.30592243,1908.78988,1152.543795,45694.128,1038451.115,1084145.243,10197.41186,600584874.7
2141,10.81590992,7.046206358,3.769703558,138653696,138452992,332.8282476,34361344,34349738.67,40155818.67,40153088,40153088,69,8,111.7864024,560,2740,165829.3333,58551.33333,287.3333333,0,24.96804845,24.96804845,1487.674331,0,4785.056476,4785.056476,39193.43325,24376661.33,12.84253027,8.682949148,4.159581123,817971200,758202368,5.045671908,612102144,610456917.3,679964672,663681706.7,663681706.7,39,8,4031.497375,4156,636,138128,26032,1139,673.4145283,11.46573815,684.8802664,405.0363922,16518.51473,84187.75491,100706.2696,3607.12627,600843605.3
14651,14.08983999,9.306487488,4.783352498,114782890.7,114761728,108.1595684,23063210.67,23048874.67,22734165.33,22730752,22730752,69,8,25.4205084,3504,2740,151984,43000,243.5,0,32.74743413,32.74743413,1928.075937,0,6430.171117,6430.171117,50856.81213,13082624,9.593130029,6.343316706,3.249813323,817971200,758202368,0.683458459,612102144,610627584,679964672,663678976,663678976,39,8,4091.501908,4156,636,138314.6667,26605.33333,1140,519.5371688,28.67637179,548.2135406,311.6175984,12749.88028,654973.4923,667723.3725,2762.978024,601014272
6454,13.9662644,9.206883244,4.75938115,114784256,114761728,105.5856834,23153322.67,23134208,22928725.33,22925312,22925312,69,8,52.1627099,3802.666667,2740,151984,42938.66667,243.8333333,0,32.6109933,32.6109933,1909.00793,0,6388.272664,6388.272664,50289.36527,13168640,25.49770128,17.38748333,8.110217951,817971200,761173333.3,29.21707864,612734293.3,611973802.7,679964672,664501589.3,664501589.3,41.83333333,8,4151.502275,4156,636,139285.3333,30352,1154.5,3144.393635,19.56299998,3163.956634,1895.378628,77112.82187,68633.5877,145746.4096,17028.75828,602360490.7
6638,16.46546703,10.69087782,5.774589213,159272277.3,159031296,542.4814914,43687253.33,43664042.67,55842133.33,55839402.67,55839402.67,69,8,12.4202484,3464.666667,2740,177701.3333,66144,328.1666667,0,92.31277254,92.31277254,5473.600447,0,18014.11621,18014.11621,147471.9451,33688917.33,15.10603945,9.853847032,5.252192421,817971200,758202368,1.550342849,612745216,612137642.7,679964672,663695360,663695360,39,8,4211.500141,4156,636,138352,26720,1145,932.4565587,15.50030629,947.956865,589.3811674,22885.17789,20079.2364,42964.41428,5004.915848,602524330.7
4275,13.47700619,7.882813278,5.594192908,128587093.3,128557056,134.9888213,28644010.67,28618069.33,31806805.33,31804757.33,31804757.33,69,8,7.8184897,5274,2740,160976,48780,266.6666667,0,41.48234058,41.48234058,2458.593286,0,8150.707558,8150.707558,65961.64696,18644992,46.69448581,33.22724838,13.46723742,817971200,767989077.3,27.2867786,614627328,614138538.7,679964672,666348202.7,666348202.7,48.33333333,8,4271.503841,4156,636,141936,40053.33333,1187.333333,5366.438736,46.98595332,5413.424688,3199.346998,131665.8737,938776.3312,1070442.205,28920.94926,604525226.7
13546,18.58963357,11.54337234,7.046261231,133938517.3,133909162.7,262.1116789,30513834.67,30487893.33,34450773.33,34446677.33,34446677.33,69,8,28.0788949,4406,2740,162149.3333,49993.33333,269.8333333,0,56.65329085,56.65329085,3338.176133,1.933390368,11098.2256,11098.2256,89618.92776,20514816,41.60249529,29.45933805,12.14315724,817971200,758202368,9.370879856,615927808,615450624,679964672,663687168,663687168,39,8,4331.504208,4156,636,139397.3333,29930.66667,1164,3049.471585,19.81632903,3069.287914,1841.307108,74845.01107,119540.3874,194385.3984,16403.70972,605837312
10538,15.78943708,10.35267413,5.436762952,120972629.3,120954880,162.2431646,24857258.67,24844288,26226005.33,26223274.67,26223274.67,68,8,12.1685767,5360,2740,157680,45000,247.8333333,0,49.75704868,49.75704868,2944.916969,0,9789.675423,9789.675423,79340.0671,15351808,24.00385872,17.13755679,6.866301929,817971200,761872384,26.93863901,617316352,616547669.3,679964672,664961024,664961024,42.5,8,4391.505408,4156,636,140960,32741.33333,1175.833333,2381.244859,45.65830719,2426.903166,1443.512349,58453.50661,1025171.818,1083625.325,12966.58716,606934357.3
3074,1.559329134,1.169620287,0.571706374,139438762.7,139294037.3,240.6035662,35534848,35522560,43203925.33,43201194.67,43201194.67,67.66666667,8,32.6806536,4374,2740,165573.3333,55714.66667,288.6666667,0,11.12952168,11.12952168,689.2265291,9.266847648,2169.704781,2178.971629,18691.71079,26175488,27.68670162,19.21109795,8.475603668,817971200,758202368,4.133077527,618549248,617786026.7,679964672,664236032,664236032,39,8,4451.505775,4156,636,142784,27752,1176.333333,2260.423357,45.65077718,2306.074134,1291.743065,55478.92197,1015565.955,1071044.877,12072.48669,608172714.7
17085,5.85215871,3.693355213,2.158803495,131334144,131310933.3,135.0382357,33327786.67,33284778.67,41951232,41949184,41949184,57,8,7.3768142,3612,2740,157464,51290.66667,264.1666667,1.316677632,22.35650237,23.67318,1357.717453,3901.365825,4418.055754,8319.421578,36617.32598,24745301.33,14.20183196,10.02184636,4.179985601,817971200,763445248,30.35239091,618990250.7,618544469.3,679964672,665701034.7,665701034.7,44,8,4511.506975,4156,636,143904,32392,1193,3516.769735,10.13509114,3526.904826,2053.571719,86284.32174,51772.17218,138056.4939,18955.82803,608931157.3
9366,0.181815711,0.155842038,0.025973673,108361045.3,108175360,77.59056973,21964117.33,21963434.67,21696512,21693098.67,21693098.67,67,8,54.66025985,4604,2740,150309.3333,40588,228.1666667,0,0.416258421,0.416258421,10.5729639,0,37.0469995,37.0469995,218.9519297,12938581.33,46.4122268,32.26792646,14.14430034,817971200,765717162.7,38.98558777,622650709.3,622090240,679964672,666260821.3,666260821.3,46.16666667,8,4571.508175,4156,636,145098.6667,40042.66667,1214.333333,6539.611036,51.8847957,6591.495832,3816.896047,160508.5692,1149944.664,1310453.233,35117.52828,612476928
4163,21.97041448,13.44259131,8.527823174,133181440,132986197.3,482.5732846,33434965.33,33389909.33,40953856,40953173.33,40953173.33,57.66666667,8,3.8600772,4210.666667,2740,164026.6667,51846.66667,265.5,0.399806225,104.9828917,105.3826979,6283.51885,2138.759115,20696.23159,22834.99071,170398.9671,24234666.67,0.129868365,0.051947346,0.077921019,817971200,758202368,0.066700853,623546368,622280704,679964672,664227840,664227840,39,8,4631.513541,4156,636,142000,25344,1190,0,4.895161565,4.895161565,0.266403351,0,155519.8823,155519.8823,0,612667392
4517,15.88375817,10.8925273,4.991230871,124442624,124298581.3,319.660589,30057130.67,30017536,36196352,36194986.67,36194986.67,57.66666667,8,5.32093975,3931.333333,2740,155586.6667,47460,250.5,1.315374184,69.9964266,71.31180079,4134.371006,3897.503657,13658.55872,17556.06238,111146.2957,21157888,66.5261591,46.45597379,20.07018531,817971200,765717162.7,45.00220311,625900202.7,624846165.3,679964672,666262186.7,666262186.7,46.16666667,8,4691.512241,4156,636,145845.3333,38874.66667,1226.833333,7810.601829,33.73053898,7844.332367,4482.376902,191766.6304,205935.8572,397702.4875,41691.4717,615232853.3
7017,10.81154005,7.251017411,3.560522641,121126912,120845653.3,131.4552787,27473920,27454805.33,29572437.33,29570389.33,29570389.33,69,8,10.7452149,4084.666667,2740,162778.6667,46444,260.1666667,0,28.15628929,28.15628929,1649.286016,0,5464.568742,5464.568742,43930.93921,17481728,49.76873025,35.3116494,14.45708085,817971200,759076181.3,16.61988193,627194538.7,626912597.3,679964672,664449706.7,664449706.7,39.83333333,8,4751.512608,4156,636,144016,31736,1214.666667,4713.25292,40.64874266,4753.901662,2639.447582,115686.2632,698292.2932,813978.5564,25111.16915,617299285.3
8198,11.58281523,7.183751659,4.425063217,117936128,117907456,97.74947055,26281984,26261504,27878058.67,27876010.67,27876010.67,69,8,7.834072083,5210.666667,2740,162960,45957.33333,256.6666667,0,29.34376227,29.34376227,1720.045453,0,5727.737886,5727.737886,45829.2664,16287744,19.94105915,13.3633025,6.577756651,817971200,760649045.3,9.966545968,628677973.3,627995306.7,679964672,664882517.3,664882517.3,41.33333333,8,4811.509641,4156,636,143568,30720,1221.166667,1589.432773,47.5481091,1636.980882,904.6119946,39031.92488,1108619.988,1147651.913,8466.501734,618381994.7
13236,15.44248506,10.03484208,5.407642978,133271552,133245610.7,185.9573359,31580842.67,31560362.67,36309674.67,36306944,36306944,69,8,16.4219951,4259.333333,2740,166752,51317.33333,277,0,42.62940842,42.62940842,2480.98669,0,8264.618564,8264.618564,66420.27967,21580458.67,25.09099216,17.73288215,7.358110009,817971200,758202368,2.617073694,628836352,628570794.7,679964672,664215552,664215552,39,8,4871.512508,4156,636,142896,28096,1216.166667,1906.334952,26.61859138,1932.953543,1072.397766,46795.45851,250425.8295,297221.288,10054.35072,618957482.7
4271,13.64685884,8.629769097,5.01708975,139245568,139208021.3,142.3136345,30811477.33,30783488,35693226.67,35690496,35690496,69,8,11.1018887,4572.666667,2740,167282.6667,51838.66667,277.8333333,0,43.97238065,43.97238065,2584.297096,0,8576.575385,8576.575385,69579.47692,20807680,29.78975443,20.64030655,9.149447876,817971200,758202368,15.032847,630004394.7,629409792,679964672,664224426.7,664224426.7,39,8,4931.511208,4156,636,143232,29128,1222,2909.137387,47.61346139,2956.750848,1617.926663,71451.01424,1003877.879,1075328.893,15385.47953,619796480
4087,18.53774808,11.43984454,7.09790354,167149568,166775466.7,436.9927441,46663680,46644565.33,60860416,60858368,60858368,69,8,9.7118609,4084.666667,2740,181584,69284,345.5,0,77.1347854,77.1347854,4621.353933,31.70043318,15107.86731,15139.56775,124996.4229,36671488,44.51290455,31.1496062,13.36329835,817971200,758202368,4.866728667,630991530.7,630691840,679964672,664229205.3,664229205.3,39,8,4991.515741,4156,636,143568,30160,1235.5,3425.819903,24.13396079,3449.953864,1867.104124,84099.67777,125340.0567,209439.7345,18070.95798,621078528
2398,20.15013314,13.10418856,7.04594458,116361216,116334592,161.2011109,24806058.67,24782165.33,25434112,25430016,25430016,69,8,25.51467695,524,2740,158821.3333,44626.66667,251.1666667,0,49.38378368,49.38378368,2908.876508,0,9664.953923,9664.953923,77280.29323,14806357.33,39.34022151,27.09312296,12.24709855,817971200,767639552,32.67515615,632843605.3,632524117.3,679964672,666787840,666787840,48,8,5051.520275,4156,636,145882.6667,41907.33333,1271.833333,4703.791064,54.46592057,4758.256984,2569.140108,115548.7813,1260047.304,1375596.085,24831.79828,622910805.3
2297,16.38003386,10.55545976,5.824574096,123645952,123346944,207.7246704,28332032,28308138.67,30756181.33,30752085.33,30752085.33,69,8,43.27003205,2098,2740,162672,47097.33333,262,0,38.06613602,38.06613602,2224.506799,0,7397.036678,7397.036678,59007.66399,18329600,29.85898738,20.41743115,9.441556226,817971200,762920960,33.95421801,636551168,634499754.7,679964672,665511936,665511936,43.5,8,5111.515641,4156,636,143941.3333,32386.66667,1270.333333,3455.302784,19.52057736,3474.823362,1925.517778,84847.38496,70680.39718,155527.7821,18342.48362,624886442.7
